50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,325876fb-3f26-49ab-bc40-ebd62cc31a3f,668,,"[65.0, 40.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Corner,Nicolás Hernán Otamendi,Right Center Back,26,Argentina,['d5bd0b89-9379-45b4-9dcb-46b890634c3e'],21,,,,,,,,,,,,,,,Argentina,00:17:21.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a5038c5-827b-4671-8011-039023e7618a,671,,"[65.0, 26.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Corner,Éver Maximiliano David Banega,Left Center Midfield,26,Argentina,['b6de6932-53c4-4219-b63a-ee8da3c853c7'],24,,,,,,,,,,,,,,,Argentina,00:17:24.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee04b39f-db96-4b93-9e85-b1061f1eb76d,675,,"[93.0, 3.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Corner,Nicolás Alejandro Tagliafico,Left Back,26,Argentina,['7db9c431-cb31-4d3a-97cb-9553b4517afa'],29,,,,,,,,,,,,,,,Argentina,00:17:29.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc3747e9-1ca9-4c10-9df0-151daee8da23,680,,"[96.0, 3.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Fabián Di María Hernández,Right Wing,26,Argentina,"['18054d35-79b7-4ae6-9d1e-72a8a56a0d8e', '47f46bb9-29ea-4da3-a164-4440ed7be77f']",33,,,,,,,,,,,,,,,Argentina,00:17:33.960,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9af19cd1-f375-4ff7-92d3-86b5cbba7e30,685,,"[63.0, 10.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Throw In,Faustino Marcos Alberto Rojo,Left Center Back,27,Argentina,['93227a44-44a5-4230-a523-d886859e42c8'],43,,,,,,,,,,,,,,,Argentina,00:17:43.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb27724a-909e-4a22-b4b3-f42a33515cad,688,,"[64.0, 26.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,Center Defensive Midfield,27,Argentina,['020c277c-c05c-4d80-8761-c99f0ea5ac74'],45,,,,,,,,,,,,,,,Argentina,00:17:45.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c277e1a5-53c5-48a9-867c-4d2658410e81,691,,"[71.0, 62.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Iván Mercado,Right Back,27,Argentina,['0b26c41a-f582-4cf1-be16-aa7480e7fe47'],48,,,,,,,,,,,,,,,Argentina,00:17:48.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86580c7b-ff43-4a3e-a25a-2e2ea52e4d99,694,,"[67.0, 55.0]",7580,17,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Hernán Otamendi,Right Center Back,27,Argentina,['94d675bc-b428-4934-a63f-2ee2b4d154ed'],53,,,,,,,,,,,,,,,Argentina,00:17:53.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,551281f7-5e1a-40e7-a829-fda0df66a499,698,,"[91.0, 78.0]",7580,18,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,Right Center Midfield,27,Argentina,['23a9ff63-5514-4f11-bab6-a46cc2a1d5f6'],0,,,,,,,,,,,,,,,Argentina,00:18:00.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c84647-6047-44d4-82a5-fdafc7ce1da8,703,,"[106.0, 78.0]",7580,18,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian David Pavón,Left Wing,27,Argentina,['b69b0e9d-f246-4d4d-b60a-cf8ed4f4ab53'],6,,,,,,,,,,,,,,,Argentina,00:18:06.080,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b82555b6-c43c-455b-a6d9-c3fd25d21d46,706,,"[106.0, 41.0]",7580,18,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,Left Center Midfield,27,Argentina,['8df4fbcc-e88d-40eb-a297-bea3be79cd9a'],9,,,,,,,,,,,,,,,Argentina,00:18:09.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,077804be-9f5e-44b0-a813-547fa21ee966,711,,"[21.0, 25.0]",7580,18,,,,,,,,,,,,,,,,,,1,From Counter,Paul Pogba,Right Defensive Midfield,28,France,"['8bf97836-730d-4092-b67b-6141205a1668', '917a3353-bc83-49fe-ae2a-f208ae2d0ce6']",11,,,,,,,,,,,,,,,France,00:18:11.560,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f24e6b4-abb9-41ed-b5d1-0a1b2bb452f5,716,,"[95.0, 31.0]",7580,18,,,,,,,,,,,,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,Right Wing,29,France,['80c86fd8-30a1-4657-a9c8-cc37e66ea10a'],20,,,,,,,,,,,,,,,France,00:18:20.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4dfa727-71b7-4198-9600-455fcd088479,724,,"[8.0, 43.0]",7580,20,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Armani,Goalkeeper,31,Argentina,['998ea0e3-cf48-4553-b525-73c427e91459'],50,,,,,,,,,,,,,,,Argentina,00:20:50.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e705a4-4f8b-4333-baba-769a4112531e,727,,"[39.0, 76.0]",7580,20,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,31,Argentina,['32300aa6-64de-4d95-8c48-82d4b09fe808'],56,,,,,,,,,,,,,,,Argentina,00:20:56.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a2898ec-3f6d-47d7-9277-2cfccb926fc0,730,,"[38.0, 65.0]",7580,21,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,31,Argentina,['78f7ecfa-6a6b-451f-986b-95d549c53a9a'],2,,,,,,,,,,,,,,,Argentina,00:21:02.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7926b823-ce0f-417f-a76c-cfd12f73ec77,733,,"[38.0, 29.0]",7580,21,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,31,Argentina,['1b7d1f2c-0512-433b-b115-42a4f1a2a37d'],6,,,,,,,,,,,,,,,Argentina,00:21:06.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69d7950-fe86-445e-885f-3734818c1138,736,,"[66.0, 28.0]",7580,21,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,31,Argentina,['48f578e5-0b67-4033-8dc3-b715499ef5d1'],11,,,,,,,,,,,,,,,Argentina,00:21:11.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13dbb21d-51b0-445f-86bc-bc05099708e3,740,,"[86.0, 3.0]",7580,21,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,31,Argentina,['c2c57eb8-fde4-4d9b-89aa-ea2a76bf7484'],14,,,,,,,,,,,,,,,Argentina,00:21:14.880,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2b3db394-5476-4d3a-b9a2-f2a1cd43b1fb,744,,"[105.0, 26.0]",7580,21,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,31,Argentina,['7c250f53-b7b1-420d-8401-9d43b5b1bdee'],17,,,,,,,,,,,,,,,Argentina,00:21:17.880,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ce98c0e7-c7bc-4ca4-8fee-e74dff3c95aa,754,,"[115.0, 47.0]",7580,22,,,,,,,,,,,,,,,,,,1,From Corner,Gabriel Iván Mercado,Right Back,32,Argentina,['d2d9d1c4-e428-402b-9ce3-3ac49db5523b'],11,,,,,,,,,,,,,,,Argentina,00:22:11.040,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a5fc13c5-1385-4e32-82ae-8205d9b449aa,757,,"[33.0, 17.0]",7580,22,,,,,,,,,,,,,,,,,,1,From Corner,"N""Golo Kanté",Left Defensive Midfield,32,Argentina,['6dd827f3-2cea-4b67-b5bd-cd642dae1468'],16,,,,,,,,,,,,,,,France,00:22:16.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f9ee856-16ab-45ad-9f4e-5b2a1ee9ec46,763,,"[44.0, 46.0]",7580,22,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,Center Defensive Midfield,32,Argentina,['5ed22f1d-489c-4cfb-8c6c-542d3c6594d4'],21,,,,,,,,,,,,,,,Argentina,00:22:21.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b89f96a-3470-4e65-9b50-a7e11528288a,768,,"[13.0, 46.0]",7580,22,,,,,,,,,,,,,,,,,,1,From Corner,Franco Armani,Goalkeeper,32,Argentina,"['b701b7e8-579d-43ba-b500-41e27b8879e4', 'c3783933-a0ef-43f4-8384-6eeab414c9ce']",29,,,,,,,,,,,,,,,Argentina,00:22:29.040,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a3c93cfe-5f84-4abd-90f9-5eac74af9266,771,,"[52.0, 71.0]",7580,22,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,Center Forward,32,Argentina,['35694346-9933-4900-8034-36617a184f06'],32,,,,,,,,,,,,,,,Argentina,00:22:32.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29e433b-093d-46ee-bb73-702e0ec88e28,778,,"[19.0, 37.0]",7580,22,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,33,Argentina,['b661176a-a1d8-40a0-bc1c-a49960cc4f7c'],47,,,,,,,,,,,,,,,Argentina,00:22:47.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f17d8e9-9810-4df9-87e7-69c9b30315fa,781,,"[26.0, 52.0]",7580,22,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,33,Argentina,['80207230-8583-4db6-81cf-3d27795cd159'],53,,,,,,,,,,,,,,,Argentina,00:22:53.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a7cb9e-d33c-4996-96a8-f8e38844ec59,784,,"[42.0, 65.0]",7580,22,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,33,Argentina,['869dcdc9-f935-4b28-83b1-c77a1374b470'],59,,,,,,,,,,,,,,,Argentina,00:22:59.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffd64585-991f-4db4-8456-5fe05c6727e2,787,,"[48.0, 75.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,33,Argentina,['921e3b14-4f2f-4a6b-884c-46c4e8047d57'],1,,,,,,,,,,,,,,,Argentina,00:23:01.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f33c7b6-66fc-4cf1-9258-5007230b17f7,793,,"[39.0, 69.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,33,Argentina,['18aacce3-5cff-440a-8675-bc3ed17c8976'],4,,,,,,,,,,,,,,,Argentina,00:23:04.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,233959ee-099d-489a-8524-18da60495315,796,,"[38.0, 56.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,33,Argentina,['35a01b27-79f5-49a4-bac9-30fb44a7e2fe'],8,,,,,,,,,,,,,,,Argentina,00:23:08.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1db4aa-386a-4161-86ab-aed25f8a8ab0,799,,"[43.0, 25.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,33,Argentina,['5e00fd19-d7d0-4251-ae90-b14fd84a1738'],10,,,,,,,,,,,,,,,Argentina,00:23:10.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c106688-616b-45b2-a54f-9d8bd76b0159,803,,"[68.0, 22.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,33,Argentina,['e02d9c69-e141-4502-b866-078679c365e9'],13,,,,,,,,,,,,,,,Argentina,00:23:13.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b651c72-7ac3-4cdd-9cec-aca083a19031,807,,"[40.0, 23.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,33,Argentina,['46fa6128-4ae5-402e-93a5-551036d1a076'],16,,,,,,,,,,,,,,,Argentina,00:23:16.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13c2ea74-d203-4df5-91bb-c0f76a123f21,810,,"[47.0, 50.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,33,Argentina,['ec27aab1-1252-4b53-9f4c-68c405bca8c1'],21,,,,,,,,,,,,,,,Argentina,00:23:21.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbde0db1-1fce-4cfa-b442-26680659e289,813,,"[68.0, 75.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,33,Argentina,['41375ad3-bc62-4833-903e-459a1716abce'],24,,,,,,,,,,,,,,,Argentina,00:23:24.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee1f9bc7-903c-4a9b-bdc1-4730f5015380,816,,"[94.0, 64.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian David Pavón,Left Wing,33,Argentina,['10c8c88b-24ee-4b5c-b149-2b0eed5e84fb'],27,,,,,,,,,,,,,,,Argentina,00:23:27.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec4ccab8-25ab-4387-8eb1-b7cd177ff611,823,,"[44.0, 5.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,Right Wing,34,France,['1c365b10-88da-40a5-a259-4a46d643dd69'],31,,,,,,,,,,,,,,,France,00:23:31.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21da61d-b255-4277-b197-61e90f2b0d3b,833,,"[17.0, 58.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Armani,Goalkeeper,35,Argentina,['29c62d98-5848-4dae-8221-93310a2902bf'],38,,,,,,,,,,,,,,,Argentina,00:23:38.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e960f0d0-a7c2-4932-b323-c2769d748aca,837,,"[56.0, 14.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,Left Back,36,Argentina,['625edc99-a82a-4873-90a6-f3858cbd5555'],45,,,,,,,,,,,,,,,Argentina,00:23:45.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e464e5-47f8-46fb-91cb-6f8890eef17d,840,,"[56.0, 25.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,36,Argentina,['91a70dc5-551d-4b5a-a63e-3df07cf98b87'],49,,,,,,,,,,,,,,,Argentina,00:23:49.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8bd0c6e-890f-4bf2-827c-d33d54715656,843,,"[44.0, 25.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,36,Argentina,['f2fb3ab0-b6ec-4297-bddb-c7aa952af46d'],50,,,,,,,,,,,,,,,Argentina,00:23:50.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1cc8de5-07dc-4c04-8cb5-6eba3ffc6a20,846,,"[52.0, 46.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,36,Argentina,['2d9544d7-999c-4f81-97f6-9f095a89ff5e'],52,,,,,,,,,,,,,,,Argentina,00:23:52.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b54222e5-18ce-4901-b613-2db7a919f365,849,,"[63.0, 73.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,36,Argentina,['1a3989d6-3cc8-4cb4-b469-a3ff602d1c1c'],56,,,,,,,,,,,,,,,Argentina,00:23:56.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7cc0750-bac7-405d-9eb5-9434e5c17b39,852,,"[68.0, 62.0]",7580,23,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,36,Argentina,['f5437676-8e76-4247-9cfe-cf8b87fb1649'],59,,,,,,,,,,,,,,,Argentina,00:23:59.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b89fc7bc-2ab0-4406-9388-8dddd7dddc31,857,,"[74.0, 52.0]",7580,24,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,36,Argentina,['45ea1eea-cc0d-4468-9f20-7cfc5ff6b205'],3,,,,,,,,,,,,,,,Argentina,00:24:03.640,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,468101b0-65f8-424f-ab2e-40fe8487a7fd,863,,"[116.0, 57.0]",7580,24,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,36,Argentina,['4ae2581b-4329-4133-ae88-6102e5bddb35'],10,,,,,,,,,,,,,,,Argentina,00:24:10.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ddfbd0-baa4-4998-b6eb-56b1e7d5d00f,870,,"[32.0, 41.0]",7580,25,,,,,,,,,,,,,,,,,,1,From Counter,"N""Golo Kanté",Left Defensive Midfield,39,France,['6da6d5b2-17a4-42e8-8025-7fbd0f4f8b6c'],7,,,,,,,,,,,,,,,France,00:25:07.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17e6c2b0-9b40-47a0-9116-c4e66bba3009,874,,"[65.0, 54.0]",7580,25,,,,,,,,,,,,,,,,,,1,From Counter,Antoine Griezmann,Right Wing Back,39,France,['0d811032-3a9b-486f-8d66-d34daa1af17e'],12,,,,,,,,,,,,,,,France,00:25:12.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7412f81d-6718-457d-9ef8-d09a2f3a0735,881,,"[30.0, 41.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,40,Argentina,['b7e4ae57-0c20-4295-b236-9d93f5a981e4'],16,,,,,,,,,,,,,,,Argentina,00:25:16.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfa8208a-0391-4a5f-8b12-f7f6eb32c3a1,884,,"[64.0, 76.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,40,Argentina,['de5f0728-ffe2-418f-972c-eed8da1df8cc'],22,,,,,,,,,,,,,,,Argentina,00:25:22.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eef275ec-3aa2-4b65-8dd1-ca71dabf1078,887,,"[82.0, 79.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian David Pavón,Left Wing,40,Argentina,['7db03949-bcd4-40f6-929f-d42cde71871a'],25,,,,,,,,,,,,,,,Argentina,00:25:25.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b479567-b9e5-429f-bf48-b9d45d281f0f,891,,"[70.0, 78.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,40,Argentina,['3f3dab5c-59af-4501-aba7-b39c84050c7b'],26,,,,,,,,,,,,,,,Argentina,00:25:26.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a82dd949-36d1-4547-bd5a-b6eaf6dfa8a5,894,,"[61.0, 70.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,40,Argentina,['d3fb6d79-0c07-411c-8ae1-fb20395d6896'],29,,,,,,,,,,,,,,,Argentina,00:25:29.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d43876-7537-48f9-83d3-8f6c72c40bc4,897,,"[52.0, 52.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,40,Argentina,['0e27ec59-d0c7-4960-9ac8-bf1ef89c4148'],30,,,,,,,,,,,,,,,Argentina,00:25:30.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd9bcae-66ed-44f7-a3c3-a91c24a6b97f,901,,"[52.0, 30.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,40,Argentina,['12fed6c1-7b12-4f58-b4df-42b5d1281fe3'],34,,,,,,,,,,,,,,,Argentina,00:25:34.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,184112e0-74e4-4cc5-b638-831e4669154d,904,,"[63.0, 4.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,Left Back,40,Argentina,['2873c2e0-e26b-4cd8-b166-d629a359fb2a'],38,,,,,,,,,,,,,,,Argentina,00:25:38.320,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,69db3812-fb8a-42d8-8f9d-6c17e9e01af2,908,,"[107.0, 19.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,40,Argentina,['193ddaa5-e6b7-4361-936d-93a8088d0d7a'],41,,,,,,,,,,,,,,,Argentina,00:25:41.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f3d43e-38d2-4f50-aa8c-a0df91241c75,910,,"[29.0, 56.0]",7580,25,,,,,,,,,,,,,,,,,,1,From Counter,Paul Pogba,Right Defensive Midfield,41,France,['e52cb570-27fe-47c6-aa48-be6b43f0ad6b'],43,,,,,,,,,,,,,,,France,00:25:43.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df755c1b-fa53-498b-814f-40eb44954839,915,,"[113.0, 74.0]",7580,25,,,,,,,,,,,,,,,,,,1,From Counter,Antoine Griezmann,Right Wing Back,41,France,['2d286d85-ee7f-4824-8e4c-17cd01269799'],50,,,,,,,,,,,,,,,France,00:25:50.806,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5fa32a1c-9a2f-40c9-b425-a970d7ed9cc2,922,,"[116.0, 42.0]",7580,25,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Wing,41,France,['ff9bcc18-d34e-437b-8b11-07508c24e2f2'],54,,,,,,,,,,,,,,,France,00:25:54.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,db85bda0-85aa-4b10-8bce-6c5530c2e9d4,928,,"[51.0, 40.0]",7580,26,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,43,Argentina,"['0b5f8d5d-d0ad-4915-aa32-373c2d300b4e', 'be7264bc-8a5a-46db-a238-0a862c464601']",3,,,,,,,,,,,,,,,Argentina,00:26:03.199,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,546c242b-f914-46f4-88a1-eabd6bc98abc,932,,"[73.0, 43.0]",7580,26,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,43,Argentina,['7face9ac-b46c-48a9-8328-c3d331b90c7c'],4,,,,,,,,,,,,,,,France,00:26:04.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa504fd-02ee-45cd-a9f2-0863507e3217,937,,"[61.0, 18.0]",7580,26,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,Left Back,43,Argentina,['a684d089-de42-42b9-9c44-0f21c1e829f2'],8,,,,,,,,,,,,,,,Argentina,00:26:08.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0ea2eff-4956-4c55-b4a0-224c71fc7972,941,,"[94.0, 10.0]",7580,26,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,43,Argentina,['6a1090d8-a9a5-4716-a41a-33295aced069'],14,,,,,,,,,,,,,,,Argentina,00:26:14.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36656502-c202-4f20-9c1b-d51b4afa4030,945,,"[64.0, 34.0]",7580,26,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,43,Argentina,['5a8d8b5f-6ff5-4b3e-adc6-72f11ed83ebd'],18,,,,,,,,,,,,,,,Argentina,00:26:18.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51464212-ad4d-4b06-bba5-b450cbb42f6a,948,,"[79.0, 54.0]",7580,26,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,43,Argentina,['fc758e12-6eff-40b3-8d12-5611e3140cb3'],20,,,,,,,,,,,,,,,Argentina,00:26:20.760,Ball Receipt*,
